date,traffic_source,search_engine,adv_engine,visits,users,avg_visit_duration_sec,bounce_rate,goal_conversion_rate
2025-10-26,Ad traffic,,Yandex: Direct,30.0,29.0,116.86666667,16.66666667,0.0
2025-11-13,Ad traffic,,Yandex: Direct,30.0,28.0,169.53333333,6.66666667,0.0
2025-12-03,Ad traffic,,Yandex: Direct,30.0,29.0,284.3,0.0,6.66666667
2026-02-15,Ad traffic,,Yandex: Direct,30.0,28.0,462.9,6.66666667,3.33333333
2026-04-13,Internal traffic,,,30.0,25.0,227.5,26.66666667,3.33333333
2026-05-13,Ad traffic,,Yandex: Direct,30.0,27.0,425.0,13.33333333,10.0
2025-06-04,Ad traffic,,Yandex: Direct,29.0,29.0,157.31034483,6.89655172,3.44827586
2025-07-18,Internal traffic,,,29.0,23.0,95.44827586,6.89655172,3.44827586
2025-09-17,Internal traffic,,,29.0,23.0,285.62068966,17.24137931,0.0
2025-09-20,Ad traffic,,Yandex: Direct,29.0,27.0,210.79310345,3.44827586,0.0
2025-10-25,Ad traffic,,Yandex: Direct,29.0,29.0,192.62068966,20.68965517,3.44827586
2025-12-22,Ad traffic,,Yandex: Direct,29.0,23.0,251.5862069,3.44827586,3.44827586
2026-01-02,Ad traffic,,Yandex: Direct,29.0,28.0,195.31034483,17.24137931,3.44827586
2026-01-18,Ad traffic,,Yandex: Direct,29.0,26.0,179.03448276,3.44827586,0.0
2026-01-24,Ad traffic,,Yandex: Direct,29.0,29.0,138.72413793,10.34482759,3.44827586
2026-03-25,Ad traffic,,Yandex: Direct,29.0,28.0,246.06896552,6.89655172,0.0
2025-06-11,Direct traffic,,,28.0,19.0,182.67857143,17.85714286,0.0
2025-07-25,Internal traffic,,,28.0,27.0,63.28571429,21.42857143,0.0
2025-07-28,Direct traffic,,,28.0,28.0,149.67857143,10.71428571,0.0
2025-08-16,Ad traffic,,Yandex: Direct,28.0,28.0,231.78571429,3.57142857,0.0
2025-08-28,Internal traffic,,,28.0,21.0,172.57142857,17.85714286,3.57142857
2025-10-05,Ad traffic,,Yandex: Direct,28.0,26.0,100.60714286,14.28571429,3.57142857
2025-10-20,Ad traffic,,Yandex: Direct,28.0,27.0,171.78571429,3.57142857,0.0
2025-10-23,Ad traffic,,Yandex: Direct,28.0,27.0,132.10714286,3.57142857,0.0
2025-11-03,Ad traffic,,Yandex: Direct,28.0,28.0,253.82142857,7.14285714,0.0
2026-01-07,Ad traffic,,Yandex: Direct,28.0,27.0,281.60714286,3.57142857,7.14285714
2026-02-22,Ad traffic,,Yandex: Direct,28.0,28.0,180.89285714,10.71428571,3.57142857
2026-04-29,Internal traffic,,,28.0,22.0,161.35714286,14.28571429,0.0
2026-05-07,Internal traffic,,,28.0,28.0,206.78571429,7.14285714,0.0
2025-06-30,Direct traffic,,,27.0,22.0,169.14814815,11.11111111,3.7037037
2025-07-16,Direct traffic,,,27.0,25.0,177.2962963,3.7037037,0.0
2025-08-14,Internal traffic,,,27.0,22.0,153.81481481,11.11111111,3.7037037
2025-08-23,Ad traffic,,Yandex: Direct,27.0,26.0,248.7037037,7.40740741,0.0
2025-09-10,Internal traffic,,,27.0,23.0,233.48148148,7.40740741,3.7037037
2025-10-22,Ad traffic,,Yandex: Direct,27.0,27.0,104.92592593,0.0,0.0
2025-10-29,Ad traffic,,Yandex: Direct,27.0,26.0,125.25925926,11.11111111,0.0
2025-10-30,Ad traffic,,Yandex: Direct,27.0,24.0,168.59259259,3.7037037,0.0
2025-10-31,Ad traffic,,Yandex: Direct,27.0,23.0,275.40740741,7.40740741,0.0
2025-11-17,Ad traffic,,Yandex: Direct,27.0,27.0,168.88888889,11.11111111,3.7037037
2025-11-22,Ad traffic,,Yandex: Direct,27.0,25.0,127.18518519,11.11111111,0.0
2025-12-01,Direct traffic,,,27.0,26.0,186.62962963,25.92592593,0.0
2025-12-09,Ad traffic,,Yandex: Direct,27.0,26.0,58.22222222,11.11111111,0.0
2025-12-29,Ad traffic,,Yandex: Direct,27.0,26.0,142.51851852,11.11111111,3.7037037
2026-02-01,Ad traffic,,Yandex: Direct,27.0,26.0,145.37037037,11.11111111,0.0
2025-04-08,Ad traffic,,Yandex: Direct,26.0,25.0,87.80769231,3.84615385,0.0
2025-04-30,Direct traffic,,,26.0,25.0,64.53846154,50.0,0.0
2025-05-30,Ad traffic,,Yandex: Direct,26.0,25.0,113.11538462,7.69230769,0.0
2025-06-25,Internal traffic,,,26.0,19.0,122.07692308,7.69230769,3.84615385
2025-07-29,Direct traffic,,,26.0,25.0,152.42307692,7.69230769,0.0
2025-08-26,Internal traffic,,,26.0,20.0,184.5,7.69230769,3.84615385
2025-09-01,Internal traffic,,,26.0,21.0,151.07692308,26.92307692,0.0
2025-10-12,Ad traffic,,Yandex: Direct,26.0,25.0,168.42307692,7.69230769,3.84615385
2025-12-02,Direct traffic,,,26.0,25.0,198.88461538,7.69230769,3.84615385
2025-12-02,Ad traffic,,Yandex: Direct,26.0,25.0,180.57692308,11.53846154,11.53846154
2026-01-30,Ad traffic,,Yandex: Direct,26.0,26.0,126.65384615,11.53846154,0.0
2026-04-09,Internal traffic,,,26.0,20.0,369.61538462,15.38461538,0.0
2025-06-02,Ad traffic,,Yandex: Direct,25.0,25.0,178.32,16.0,4.0
2025-06-21,Ad traffic,,Yandex: Direct,25.0,24.0,207.04,4.0,4.0
2025-07-12,Internal traffic,,,25.0,14.0,152.6,8.0,4.0
2025-07-30,Internal traffic,,,25.0,23.0,269.64,12.0,8.0
2025-08-27,Internal traffic,,,25.0,20.0,134.76,24.0,4.0
2025-09-09,Internal traffic,,,25.0,21.0,493.32,16.0,0.0
2025-10-27,Ad traffic,,Yandex: Direct,25.0,23.0,248.52,4.0,4.0
2025-12-01,Ad traffic,,Yandex: Direct,25.0,23.0,246.08,12.0,0.0
2025-12-21,Ad traffic,,Yandex: Direct,25.0,23.0,175.92,4.0,8.0
2025-12-24,Ad traffic,,Yandex: Direct,25.0,25.0,193.8,8.0,4.0
2026-01-31,Ad traffic,,Yandex: Direct,25.0,24.0,170.28,8.0,4.0
2026-04-02,Internal traffic,,,25.0,21.0,136.32,20.0,8.0
2026-04-16,Internal traffic,,,25.0,19.0,245.92,32.0,0.0
2026-04-17,Ad traffic,,Yandex: Direct,25.0,22.0,68.6,24.0,0.0
2026-04-18,Internal traffic,,,25.0,17.0,577.28,32.0,8.0
2026-04-30,Ad traffic,,Yandex: Direct,25.0,24.0,202.64,4.0,8.0
2026-05-08,Ad traffic,,Yandex: Direct,25.0,25.0,298.96,8.0,4.0
2025-06-22,Ad traffic,,Yandex: Direct,24.0,23.0,308.125,8.33333333,0.0
2025-06-28,Ad traffic,,Yandex: Direct,24.0,23.0,327.25,12.5,0.0
2025-07-10,Internal traffic,,,24.0,21.0,212.66666667,20.83333333,0.0
2025-08-13,Internal traffic,,,24.0,19.0,96.0,12.5,4.16666667
2025-08-20,Internal traffic,,,24.0,19.0,369.91666667,25.0,8.33333333
2025-11-07,Ad traffic,,Yandex: Direct,24.0,23.0,157.25,4.16666667,0.0
2025-11-25,Ad traffic,,Yandex: Direct,24.0,24.0,113.04166667,4.16666667,0.0
2025-11-26,Direct traffic,,,24.0,24.0,182.5,25.0,0.0
2025-12-14,Ad traffic,,Yandex: Direct,24.0,22.0,216.70833333,20.83333333,0.0
2026-01-12,Ad traffic,,Yandex: Direct,24.0,21.0,129.125,4.16666667,4.16666667
2026-02-19,Internal traffic,,,24.0,17.0,412.83333333,8.33333333,8.33333333
2026-03-03,Ad traffic,,Yandex: Direct,24.0,23.0,86.0,12.5,0.0
2026-03-22,Ad traffic,,Yandex: Direct,24.0,24.0,153.0,12.5,0.0
2026-04-08,Internal traffic,,,24.0,17.0,100.125,8.33333333,8.33333333
2026-04-11,Ad traffic,,Yandex: Direct,24.0,24.0,278.91666667,0.0,4.16666667
2026-04-23,Internal traffic,,,24.0,21.0,199.625,25.0,0.0
2026-04-25,Internal traffic,,,24.0,19.0,216.75,29.16666667,0.0
2026-04-26,Internal traffic,,,24.0,18.0,240.33333333,12.5,4.16666667
2026-05-03,Ad traffic,,Yandex: Direct,24.0,22.0,79.54166667,12.5,0.0
2026-05-08,Direct traffic,,,24.0,22.0,285.0,25.0,8.33333333
2026-05-13,Direct traffic,,,24.0,23.0,213.25,12.5,0.0
2025-07-01,Internal traffic,,,23.0,20.0,157.86956522,17.39130435,0.0
2025-07-01,Direct traffic,,,23.0,22.0,209.95652174,8.69565217,4.34782609
2025-07-04,Direct traffic,,,23.0,16.0,750.7826087,30.43478261,13.04347826
2025-07-11,Direct traffic,,,23.0,20.0,221.2173913,30.43478261,0.0
2025-07-13,Internal traffic,,,23.0,18.0,146.86956522,4.34782609,4.34782609
2025-07-21,Internal traffic,,,23.0,22.0,198.39130435,17.39130435,0.0
2025-07-22,Direct traffic,,,23.0,19.0,341.60869565,0.0,13.04347826
2025-07-23,Direct traffic,,,23.0,21.0,153.52173913,8.69565217,0.0
2025-07-27,Internal traffic,,,23.0,21.0,130.08695652,8.69565217,0.0
2025-08-01,Internal traffic,,,23.0,18.0,128.39130435,26.08695652,0.0
2025-08-04,Direct traffic,,,23.0,23.0,77.17391304,13.04347826,0.0
2025-08-08,Internal traffic,,,23.0,20.0,174.26086957,17.39130435,4.34782609
2025-09-03,Internal traffic,,,23.0,20.0,209.13043478,13.04347826,4.34782609
2025-11-05,Ad traffic,,Yandex: Direct,23.0,22.0,139.60869565,4.34782609,0.0
2025-11-06,Ad traffic,,Yandex: Direct,23.0,23.0,234.34782609,4.34782609,0.0
2025-11-27,Ad traffic,,Yandex: Direct,23.0,22.0,174.2173913,13.04347826,0.0
2025-12-04,Ad traffic,,Yandex: Direct,23.0,20.0,172.17391304,8.69565217,8.69565217
2025-12-23,Ad traffic,,Yandex: Direct,23.0,23.0,107.17391304,8.69565217,0.0
2026-03-25,Direct traffic,,,23.0,10.0,416.47826087,30.43478261,0.0
2026-04-11,Internal traffic,,,23.0,17.0,317.47826087,39.13043478,4.34782609
2026-04-15,Internal traffic,,,23.0,16.0,128.91304348,34.7826087,4.34782609
2026-04-22,Internal traffic,,,23.0,19.0,560.0,26.08695652,0.0
2026-05-04,Internal traffic,,,23.0,20.0,305.95652174,8.69565217,4.34782609
2025-07-07,Internal traffic,,,22.0,22.0,161.90909091,18.18181818,0.0
2025-07-24,Direct traffic,,,22.0,22.0,250.86363636,13.63636364,0.0
2025-08-04,Internal traffic,,,22.0,20.0,161.22727273,18.18181818,4.54545455
2025-08-30,Ad traffic,,Yandex: Direct,22.0,20.0,138.13636364,4.54545455,0.0
2025-09-16,Internal traffic,,,22.0,10.0,177.63636364,9.09090909,0.0
2025-09-18,Internal traffic,,,22.0,18.0,183.40909091,18.18181818,4.54545455
2025-10-08,Ad traffic,,Yandex: Direct,22.0,21.0,196.5,18.18181818,0.0
2025-11-18,Ad traffic,,Yandex: Direct,22.0,22.0,241.81818182,22.72727273,0.0
2025-11-26,Ad traffic,,Yandex: Direct,22.0,22.0,224.36363636,4.54545455,0.0
2025-12-07,Ad traffic,,Yandex: Direct,22.0,21.0,127.68181818,18.18181818,0.0
2025-12-28,Ad traffic,,Yandex: Direct,22.0,22.0,154.72727273,9.09090909,9.09090909
2026-02-20,Internal traffic,,,22.0,18.0,384.36363636,27.27272727,4.54545455
2026-03-14,Ad traffic,,Yandex: Direct,22.0,22.0,170.27272727,9.09090909,0.0
2026-03-25,Internal traffic,,,22.0,17.0,395.5,22.72727273,4.54545455
2026-04-12,Internal traffic,,,22.0,16.0,115.40909091,22.72727273,0.0
2026-04-14,Internal traffic,,,22.0,18.0,85.22727273,31.81818182,0.0
2025-04-20,Ad traffic,,Yandex: Direct,21.0,21.0,180.71428571,4.76190476,9.52380952
2025-05-14,Internal traffic,,,21.0,14.0,436.76190476,19.04761905,0.0
2025-06-11,Ad traffic,,Yandex: Direct,21.0,21.0,127.23809524,0.0,0.0
2025-06-12,Ad traffic,,Yandex: Direct,21.0,20.0,181.14285714,4.76190476,0.0
2025-08-30,Internal traffic,,,21.0,18.0,178.95238095,4.76190476,9.52380952
2025-09-06,Internal traffic,,,21.0,15.0,194.52380952,0.0,4.76190476
2025-09-12,Internal traffic,,,21.0,17.0,426.66666667,0.0,4.76190476
2025-09-13,Ad traffic,,Yandex: Direct,21.0,20.0,177.52380952,9.52380952,0.0
2025-09-22,Internal traffic,,,21.0,16.0,142.19047619,9.52380952,9.52380952
2025-10-28,Internal traffic,,,21.0,14.0,255.33333333,14.28571429,4.76190476
2025-11-14,Ad traffic,,Yandex: Direct,21.0,20.0,115.04761905,0.0,0.0
2025-11-28,Direct traffic,,,21.0,21.0,167.14285714,14.28571429,0.0
2026-04-07,Internal traffic,,,21.0,17.0,284.42857143,9.52380952,4.76190476
2026-04-19,Internal traffic,,,21.0,16.0,179.9047619,23.80952381,0.0
2026-05-12,Direct traffic,,,21.0,20.0,243.23809524,19.04761905,19.04761905
2026-05-13,Internal traffic,,,21.0,20.0,345.28571429,4.76190476,4.76190476
2025-07-07,Direct traffic,,,20.0,20.0,164.9,25.0,0.0
2025-08-02,Internal traffic,,,20.0,19.0,141.95,25.0,0.0
2025-08-06,Internal traffic,,,20.0,18.0,201.15,10.0,5.0
2025-08-10,Ad traffic,,Yandex: Direct,20.0,20.0,166.4,0.0,5.0
2025-08-17,Ad traffic,,Yandex: Direct,20.0,20.0,256.35,5.0,0.0
2025-08-29,Internal traffic,,,20.0,16.0,238.25,15.0,5.0
2025-08-31,Internal traffic,,,20.0,16.0,350.4,5.0,10.0
2025-09-02,Internal traffic,,,20.0,20.0,199.85,20.0,5.0
2025-10-03,Internal traffic,,,20.0,16.0,311.4,20.0,15.0
2025-10-19,Ad traffic,,Yandex: Direct,20.0,20.0,183.5,5.0,10.0
2025-11-19,Ad traffic,,Yandex: Direct,20.0,20.0,98.35,10.0,0.0
2025-11-29,Ad traffic,,Yandex: Direct,20.0,19.0,88.05,10.0,0.0
2025-11-30,Ad traffic,,Yandex: Direct,20.0,18.0,170.2,20.0,0.0
2025-12-03,Direct traffic,,,20.0,14.0,159.85,30.0,0.0
2025-12-30,Ad traffic,,Yandex: Direct,20.0,19.0,146.9,5.0,10.0
2026-01-17,Ad traffic,,Yandex: Direct,20.0,20.0,136.95,15.0,0.0
2026-02-10,Internal traffic,,,20.0,15.0,99.9,35.0,0.0
2026-03-03,Internal traffic,,,20.0,15.0,137.95,15.0,0.0
2026-04-01,Internal traffic,,,20.0,15.0,69.15,30.0,5.0
2026-04-21,Internal traffic,,,20.0,19.0,396.55,15.0,5.0
2026-04-23,Direct traffic,,,20.0,15.0,617.25,15.0,0.0
2026-04-28,Direct traffic,,,20.0,18.0,104.4,20.0,0.0
2026-05-11,Ad traffic,,Yandex: Direct,20.0,18.0,107.0,25.0,0.0
2025-05-06,Direct traffic,,,19.0,19.0,213.73684211,10.52631579,5.26315789
2025-05-16,Internal traffic,,,19.0,14.0,451.31578947,10.52631579,5.26315789
2025-06-24,Internal traffic,,,19.0,13.0,204.68421053,5.26315789,5.26315789
2025-07-06,Ad traffic,,Yandex: Direct,19.0,19.0,272.05263158,10.52631579,5.26315789
2025-07-26,Internal traffic,,,19.0,16.0,149.78947368,5.26315789,0.0
2025-08-03,Ad traffic,,Yandex: Direct,19.0,19.0,92.94736842,15.78947368,0.0
2025-08-12,Internal traffic,,,19.0,16.0,57.26315789,26.31578947,0.0
2025-08-15,Internal traffic,,,19.0,19.0,209.63157895,15.78947368,5.26315789
2025-08-16,Internal traffic,,,19.0,17.0,187.05263158,0.0,5.26315789
2025-09-05,Internal traffic,,,19.0,15.0,104.89473684,21.05263158,0.0
2025-09-08,Internal traffic,,,19.0,18.0,210.31578947,21.05263158,5.26315789
2025-09-09,Direct traffic,,,19.0,18.0,96.47368421,15.78947368,0.0
2025-09-21,Ad traffic,,Yandex: Direct,19.0,19.0,167.68421053,5.26315789,0.0
2025-10-20,Direct traffic,,,19.0,17.0,170.57894737,5.26315789,5.26315789
2025-11-08,Ad traffic,,Yandex: Direct,19.0,19.0,232.31578947,15.78947368,0.0
2025-11-15,Ad traffic,,Yandex: Direct,19.0,19.0,67.57894737,15.78947368,0.0
2025-12-18,Internal traffic,,,19.0,16.0,333.10526316,0.0,10.52631579
2025-12-19,Ad traffic,,Yandex: Direct,19.0,16.0,341.84210526,15.78947368,0.0
2026-01-01,Ad traffic,,Yandex: Direct,19.0,19.0,128.15789474,10.52631579,0.0
2026-01-06,Internal traffic,,,19.0,16.0,93.47368421,31.57894737,5.26315789
2026-03-17,Search engine traffic,"Google, search results",,19.0,19.0,187.26315789,15.78947368,0.0
2026-03-30,Internal traffic,,,19.0,16.0,257.47368421,21.05263158,10.52631579
2026-04-03,Internal traffic,,,19.0,11.0,328.73684211,15.78947368,5.26315789
2026-04-20,Direct traffic,,,19.0,17.0,280.73684211,15.78947368,5.26315789
2026-04-24,Internal traffic,,,19.0,15.0,290.47368421,0.0,5.26315789
2026-05-04,Direct traffic,,,19.0,11.0,106.89473684,36.84210526,5.26315789
2026-05-05,Internal traffic,,,19.0,16.0,138.63157895,5.26315789,0.0
2026-05-05,Direct traffic,,,19.0,15.0,204.63157895,10.52631579,5.26315789
2025-05-28,Direct traffic,,,18.0,16.0,389.5,11.11111111,5.55555556
2025-06-18,Internal traffic,,,18.0,16.0,404.83333333,5.55555556,0.0
2025-06-19,Direct traffic,,,18.0,14.0,151.5,5.55555556,5.55555556
2025-06-24,Direct traffic,,,18.0,13.0,69.72222222,16.66666667,0.0
2025-07-06,Internal traffic,,,18.0,13.0,192.05555556,16.66666667,0.0
2025-07-11,Internal traffic,,,18.0,17.0,142.88888889,5.55555556,0.0
2025-08-17,Internal traffic,,,18.0,15.0,182.94444444,16.66666667,0.0
2025-08-21,Internal traffic,,,18.0,15.0,200.22222222,11.11111111,0.0
2025-08-22,Internal traffic,,,18.0,11.0,185.22222222,11.11111111,5.55555556
2025-09-04,Direct traffic,,,18.0,15.0,113.88888889,22.22222222,0.0
2025-09-10,Direct traffic,,,18.0,16.0,116.83333333,27.77777778,11.11111111
2025-09-11,Internal traffic,,,18.0,16.0,65.77777778,16.66666667,0.0
2025-09-11,Direct traffic,,,18.0,14.0,110.0,33.33333333,0.0
2025-09-14,Internal traffic,,,18.0,14.0,108.55555556,27.77777778,5.55555556
2025-09-25,Direct traffic,,,18.0,17.0,128.27777778,11.11111111,5.55555556
2025-10-13,Internal traffic,,,18.0,17.0,342.05555556,11.11111111,5.55555556
2025-10-22,Internal traffic,,,18.0,13.0,101.11111111,5.55555556,0.0
2025-11-02,Ad traffic,,Yandex: Direct,18.0,18.0,127.16666667,0.0,5.55555556
2025-11-04,Ad traffic,,Yandex: Direct,18.0,17.0,70.83333333,11.11111111,0.0
2025-11-23,Ad traffic,,Yandex: Direct,18.0,17.0,175.5,0.0,5.55555556
2025-11-27,Direct traffic,,,18.0,18.0,271.94444444,11.11111111,0.0
2025-12-05,Direct traffic,,,18.0,18.0,165.11111111,33.33333333,0.0
2025-12-20,Ad traffic,,Yandex: Direct,18.0,18.0,173.0,11.11111111,0.0
2025-12-22,Internal traffic,,,18.0,18.0,253.88888889,11.11111111,11.11111111
2025-12-25,Ad traffic,,Yandex: Direct,18.0,15.0,208.16666667,22.22222222,0.0
2026-02-06,Internal traffic,,,18.0,14.0,154.55555556,33.33333333,0.0
2026-03-15,Ad traffic,,Yandex: Direct,18.0,18.0,69.55555556,0.0,0.0
2026-04-12,Ad traffic,,Yandex: Direct,18.0,18.0,357.0,0.0,5.55555556
2026-04-15,Direct traffic,,,18.0,13.0,249.38888889,11.11111111,0.0
2025-06-23,Internal traffic,,,17.0,14.0,226.70588235,5.88235294,0.0
2025-07-02,Direct traffic,,,17.0,16.0,245.41176471,5.88235294,0.0
2025-07-04,Internal traffic,,,17.0,17.0,231.11764706,5.88235294,5.88235294
2025-07-05,Internal traffic,,,17.0,13.0,251.70588235,17.64705882,11.76470588
2025-08-02,Direct traffic,,,17.0,14.0,153.58823529,23.52941176,0.0
2025-08-11,Internal traffic,,,17.0,17.0,87.94117647,23.52941176,0.0
2025-08-18,Internal traffic,,,17.0,15.0,468.70588235,11.76470588,5.88235294
2025-09-06,Direct traffic,,,17.0,14.0,143.70588235,5.88235294,5.88235294
2025-09-12,Direct traffic,,,17.0,11.0,109.52941176,41.17647059,0.0
2025-09-13,Internal traffic,,,17.0,13.0,351.0,23.52941176,0.0
2025-09-15,Internal traffic,,,17.0,13.0,134.70588235,11.76470588,17.64705882
2025-09-25,Internal traffic,,,17.0,17.0,48.0,23.52941176,0.0
2025-10-23,Internal traffic,,,17.0,14.0,259.70588235,11.76470588,0.0
2025-10-26,Internal traffic,,,17.0,13.0,116.17647059,29.41176471,0.0
2025-10-27,Direct traffic,,,17.0,13.0,184.94117647,11.76470588,5.88235294
2025-11-25,Direct traffic,,,17.0,16.0,85.82352941,11.76470588,0.0
2026-03-02,Internal traffic,,,17.0,11.0,340.88235294,23.52941176,5.88235294
2026-03-24,Direct traffic,,,17.0,13.0,311.64705882,23.52941176,11.76470588
2026-04-16,Direct traffic,,,17.0,16.0,525.64705882,17.64705882,5.88235294
2026-04-27,Direct traffic,,,17.0,15.0,156.17647059,23.52941176,0.0
2025-04-24,Direct traffic,,,16.0,15.0,227.875,6.25,6.25
2025-07-26,Direct traffic,,,16.0,14.0,90.1875,25.0,0.0
2025-07-31,Internal traffic,,,16.0,16.0,88.5,25.0,0.0
2025-08-07,Direct traffic,,,16.0,15.0,279.0,6.25,6.25
2025-08-09,Internal traffic,,,16.0,13.0,36.875,6.25,0.0
2025-08-13,Direct traffic,,,16.0,16.0,55.875,37.5,6.25
2025-09-19,Internal traffic,,,16.0,11.0,41.9375,25.0,0.0
2025-09-26,Internal traffic,,,16.0,14.0,236.3125,18.75,6.25
2025-10-01,Internal traffic,,,16.0,15.0,112.5625,6.25,0.0
2025-10-29,Internal traffic,,,16.0,12.0,179.25,6.25,0.0
2025-10-30,Internal traffic,,,16.0,10.0,638.5625,6.25,0.0
2025-11-01,Ad traffic,,Yandex: Direct,16.0,16.0,195.125,6.25,0.0
2026-02-16,Internal traffic,,,16.0,16.0,300.25,25.0,0.0
2026-03-10,Internal traffic,,,16.0,15.0,105.9375,0.0,6.25
2026-03-16,Internal traffic,,,16.0,15.0,211.875,25.0,0.0
2026-03-19,Internal traffic,,,16.0,15.0,72.75,25.0,6.25
2026-03-21,Direct traffic,,,16.0,11.0,390.5,12.5,6.25
2026-04-10,Internal traffic,,,16.0,15.0,143.6875,37.5,0.0
2026-04-14,Direct traffic,,,16.0,15.0,192.375,12.5,6.25
2025-05-19,Internal traffic,,,15.0,9.0,208.86666667,13.33333333,6.66666667
2025-05-20,Internal traffic,,,15.0,12.0,563.26666667,13.33333333,6.66666667
2025-06-06,Ad traffic,,Yandex: Direct,15.0,15.0,37.86666667,13.33333333,0.0
2025-06-10,Ad traffic,,Yandex: Direct,15.0,14.0,179.93333333,6.66666667,0.0
2025-06-18,Direct traffic,,,15.0,15.0,371.2,6.66666667,0.0
2025-06-19,Internal traffic,,,15.0,14.0,199.13333333,0.0,6.66666667
2025-07-09,Direct traffic,,,15.0,15.0,119.46666667,20.0,0.0
2025-07-30,Direct traffic,,,15.0,15.0,162.46666667,13.33333333,0.0
2025-08-15,Direct traffic,,,15.0,14.0,313.13333333,26.66666667,0.0
2025-09-07,Internal traffic,,,15.0,14.0,112.93333333,13.33333333,0.0
2025-09-21,Internal traffic,,,15.0,12.0,41.33333333,26.66666667,0.0
2025-09-23,Internal traffic,,,15.0,13.0,189.53333333,20.0,6.66666667
2025-10-06,Internal traffic,,,15.0,12.0,110.33333333,26.66666667,0.0
2025-12-05,Internal traffic,,,15.0,13.0,118.66666667,13.33333333,0.0
2025-12-07,Direct traffic,,,15.0,15.0,89.33333333,6.66666667,0.0
2025-12-10,Internal traffic,,,15.0,12.0,168.6,0.0,0.0
2025-12-12,Direct traffic,,,15.0,10.0,282.8,33.33333333,0.0
2025-12-15,Internal traffic,,,15.0,12.0,64.53333333,53.33333333,6.66666667
2026-01-19,Internal traffic,,,15.0,8.0,41.2,20.0,0.0
2026-02-15,Internal traffic,,,15.0,14.0,190.13333333,6.66666667,0.0
2026-02-19,Direct traffic,,,15.0,13.0,318.53333333,6.66666667,6.66666667
2026-03-01,Internal traffic,,,15.0,12.0,401.13333333,13.33333333,6.66666667
2026-03-11,Internal traffic,,,15.0,14.0,40.0,13.33333333,0.0
2026-03-18,Direct traffic,,,15.0,12.0,296.2,26.66666667,6.66666667
2026-04-06,Direct traffic,,,15.0,12.0,640.26666667,6.66666667,0.0
2026-04-08,Direct traffic,,,15.0,13.0,433.86666667,26.66666667,0.0
2026-04-20,Internal traffic,,,15.0,14.0,213.46666667,13.33333333,0.0
2026-04-21,Direct traffic,,,15.0,13.0,139.46666667,26.66666667,6.66666667
2025-05-13,Internal traffic,,,14.0,8.0,163.07142857,0.0,7.14285714
2025-05-29,Internal traffic,,,14.0,12.0,582.78571429,14.28571429,0.0
2025-06-11,Internal traffic,,,14.0,10.0,402.35714286,0.0,0.0
2025-06-27,Direct traffic,,,14.0,12.0,209.0,14.28571429,0.0
2025-07-03,Internal traffic,,,14.0,12.0,145.21428571,0.0,0.0
2025-07-31,Direct traffic,,,14.0,14.0,291.78571429,0.0,14.28571429
2025-08-24,Internal traffic,,,14.0,14.0,368.92857143,21.42857143,0.0
2025-08-24,Ad traffic,,Yandex: Direct,14.0,13.0,79.42857143,0.0,14.28571429
2025-09-24,Internal traffic,,,14.0,12.0,172.07142857,28.57142857,0.0
2025-09-24,Direct traffic,,,14.0,14.0,262.85714286,14.28571429,7.14285714
2025-09-30,Internal traffic,,,14.0,13.0,105.42857143,14.28571429,7.14285714
2025-10-04,Internal traffic,,,14.0,13.0,340.85714286,21.42857143,0.0
2025-11-09,Ad traffic,,Yandex: Direct,14.0,14.0,120.35714286,0.0,0.0
2025-11-25,Internal traffic,,,14.0,13.0,92.5,35.71428571,0.0
2025-12-04,Internal traffic,,,14.0,11.0,185.85714286,21.42857143,0.0
2025-12-06,Direct traffic,,,14.0,14.0,83.28571429,35.71428571,0.0
2025-12-22,Direct traffic,,,14.0,10.0,489.42857143,21.42857143,7.14285714
2025-12-31,Ad traffic,,Yandex: Direct,14.0,14.0,168.28571429,0.0,0.0
2026-01-04,Internal traffic,,,14.0,12.0,114.85714286,7.14285714,0.0
2026-02-16,Direct traffic,,,14.0,13.0,128.85714286,42.85714286,0.0
2026-03-13,Internal traffic,,,14.0,11.0,606.28571429,0.0,7.14285714
2026-03-17,Internal traffic,,,14.0,14.0,189.07142857,7.14285714,14.28571429
2026-03-18,Internal traffic,,,14.0,12.0,187.42857143,14.28571429,0.0
2026-03-26,Internal traffic,,,14.0,12.0,185.14285714,21.42857143,0.0
2026-04-01,Direct traffic,,,14.0,14.0,137.71428571,21.42857143,0.0
2026-04-03,Direct traffic,,,14.0,12.0,1242.78571429,7.14285714,7.14285714
2026-04-13,Search engine traffic,"Google, search results",,14.0,14.0,369.07142857,7.14285714,0.0
2026-04-19,Direct traffic,,,14.0,11.0,472.21428571,21.42857143,0.0
2026-04-22,Direct traffic,,,14.0,12.0,491.71428571,7.14285714,7.14285714
